event_id,timestamp,district_id,emergency_type,severity_level,response_time_minutes,ambulance_required,hospital_transport_required,weather_related_flag,traffic_related_flag,outcome,hour_timestamp,traffic_volume,average_speed_kmh,congestion_index,rush_hour_flag,weekend_flag,weather_impact_score,special_event_impact,temperature_c,feels_like_c,humidity_percent,rainfall_mm,wind_speed_kmh,cloud_cover_percent,weather_condition,heatwave_flag,heavy_rain_flag,storm_flag,district_name,district_type,area_km2,population,commercial_activity_index,industrial_activity_index,green_space_percent,road_capacity_index,public_transport_access_index,base_electricity_demand_mwh,temp_offset_c,wind_multiplier,population_density,grid_capacity_mwh,city_event_active,city_event_expected_attendance,severity_score,type_Infrastructure Failure,type_Medical Emergency,type_Public Safety Incident,type_Traffic Accident,type_Weather Emergency,zoning_Industrial,zoning_Mixed,zoning_Public Services,zoning_Recreation,zoning_Residential,zoning_Transport,year,split_set
EMG_005462,2024-04-24 00:13:00,D13,Public Safety Incident,High,4.597926516152886,0,0,0,0,Resolved On-Site,2024-04-24 00:00:00,83.0,60.82148902858478,0.6496698051412346,0.0,0.0,1.0,0.0,10.859736016779529,12.985204359528842,61.04713790063085,0.0,10.470985931983002,1.5604702913560755,Clear,0,0,0,Central Park,Recreation,8.5,1000,20,0,90,40,60,50,-1.5,1.2,117.6470588235294,82.90553301000527,0,0,3,0,0,1,0,0,0,0,0,1,0,0,2024,train
EMG_005464,2024-04-24 01:33:00,D10,Traffic Accident,Critical,2.8688297561016247,1,1,0,1,Transported to Hospital,2024-04-24 01:00:00,266.0,60.39835729749761,0.0,0.0,0.0,1.0,0.0,14.533423297248897,14.721910847637812,62.99491735723651,0.0,6.255877564430775,0.0,Clear,0,0,0,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,4,0,0,0,1,0,0,0,0,0,0,1,2024,train
EMG_005465,2024-04-24 04:00:00,D10,Public Safety Incident,Medium,9.26359977648695,0,0,0,0,Resolved On-Site,2024-04-24 04:00:00,267.0,57.9030522075712,3.171288688814352,0.0,0.0,1.0,0.0,14.31566890153548,14.95900120218833,62.82952104331695,0.0,21.20031915088317,46.44501867815936,Partly Cloudy,0,0,0,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2024,train
EMG_005466,2024-04-24 04:36:00,D19,Traffic Accident,Medium,10.350197699939788,1,0,0,1,Resolved On-Site,2024-04-24 04:00:00,251.0,58.95732316580125,8.653563196681135,0.0,0.0,1.0,0.0,11.445793639068215,14.694767670086057,76.21283591825822,0.0,20.27444171011813,43.09072216938535,Partly Cloudy,0,0,0,Hillside,Residential,9.0,90000,20,0,45,45,40,160,-1.0,1.2,10000.0,249.27780074568463,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2024,train
EMG_005467,2024-04-24 06:45:00,D09,Traffic Accident,Medium,21.83457935993461,1,0,0,1,Resolved On-Site,2024-04-24 06:00:00,2007.0,38.885777072904766,52.52827768564383,0.0,0.0,1.0,0.0,16.074435183361857,17.051915601782557,66.44124903550431,0.0,12.36253352938852,48.61564093216757,Partly Cloudy,0,0,0,University District,Mixed,7.5,85000,60,0,35,50,80,180,-0.3,1.0,11333.333333333334,288.0501755284444,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2024,train
EMG_005469,2024-04-24 08:40:00,D13,Medical Emergency,Low,16.5393608045897,1,0,0,0,Transported to Hospital,2024-04-24 08:00:00,767.0,48.01618761932431,21.22105053172097,1.0,0.0,1.0,0.0,17.627637554789516,19.203156493073138,70.31838717926789,0.0,6.388989292100247,24.266123307995795,Clear,0,0,0,Central Park,Recreation,8.5,1000,20,0,90,40,60,50,-1.5,1.2,117.6470588235294,82.90553301000527,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2024,train
EMG_005468,2024-04-24 08:54:00,D10,Medical Emergency,Medium,20.940307047238868,1,0,0,0,Resolved On-Site,2024-04-24 08:00:00,2637.0,45.26522868481857,34.266298141585345,1.0,0.0,1.0,0.0,19.294054520442856,20.573335672012444,78.15563364522119,0.0,8.404754988243104,51.94577219472085,Partly Cloudy,0,0,0,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2024,train
EMG_005470,2024-04-24 16:17:00,D02,Traffic Accident,High,18.611831598763786,1,1,0,1,Transported to Hospital,2024-04-24 16:00:00,4009.0,33.91364866948671,56.69738932987387,1.0,0.0,1.0,0.0,21.49491420562839,22.18997105651265,39.13311488985377,0.0,5.031888965131959,37.00372861429727,Partly Cloudy,0,0,0,Financial District,Commercial,3.8,45000,100,5,8,85,90,500,1.2,0.6,11842.105263157897,843.8392883012395,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2024,train
EMG_005473,2024-04-24 19:00:00,D16,Weather Emergency,Medium,38.41572456110192,0,0,1,0,Transported to Hospital,2024-04-24 19:00:00,2712.0,5.0,82.38234961803533,1.0,0.0,2.0,0.0,12.797863067703844,13.254947610530891,69.28122518904442,3.560623924780824,72.01170152298184,66.8940201556939,Storm,0,1,1,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2024,train
EMG_005475,2024-04-24 19:13:00,D18,Medical Emergency,Medium,50.0135446255937,1,0,0,0,Transported to Hospital,2024-04-24 19:00:00,3044.0,5.0,120.0,1.0,0.0,2.0,0.0,12.892505811653622,13.292488697152384,77.37170967302006,3.3457237342671813,94.2574485210794,89.20981159486371,Storm,0,1,1,Riverside,Mixed,5.5,75000,55,20,30,60,75,180,-0.8,1.3,13636.363636363636,284.61403942345066,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2024,train
EMG_005471,2024-04-24 19:18:00,D03,Infrastructure Failure,Critical,25.72805837397209,0,0,0,0,Resolved On-Site,2024-04-24 19:00:00,1354.0,16.306766778177593,51.41798553702488,1.0,0.0,2.0,0.0,15.475795536584014,14.767705444611446,65.90321597157528,3.245333016818276,65.19904984819556,100.0,Storm,0,1,1,Industrial Zone,Industrial,15.0,15000,30,100,2,70,40,800,2.0,0.9,1000.0,1306.398788362281,0,0,4,1,0,0,0,0,1,0,0,0,0,0,2024,train
EMG_005472,2024-04-24 19:46:00,D06,Medical Emergency,Medium,44.75314679157423,1,0,0,0,Transported to Hospital,2024-04-24 19:00:00,2770.0,5.0,120.0,1.0,0.0,2.0,0.0,13.461190525529448,13.369182535954335,77.66705961580092,3.72864556162173,71.07563620364503,55.828118552441545,Storm,0,1,1,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2024,train
EMG_005474,2024-04-24 19:56:00,D18,Weather Emergency,Medium,43.901250223704935,0,0,1,0,Resolved On-Site,2024-04-24 19:00:00,3044.0,5.0,120.0,1.0,0.0,2.0,0.0,12.892505811653622,13.292488697152384,77.37170967302006,3.3457237342671813,94.2574485210794,89.20981159486371,Storm,0,1,1,Riverside,Mixed,5.5,75000,55,20,30,60,75,180,-0.8,1.3,13636.363636363636,284.61403942345066,0,0,2,0,0,0,0,1,0,1,0,0,0,0,2024,train
EMG_005478,2024-04-24 20:16:00,D11,Medical Emergency,Low,48.43597028755437,1,0,0,0,Transported to Hospital,2024-04-24 20:00:00,1954.0,5.0,120.0,0.0,0.0,2.0,0.0,15.867350720890686,16.47041711289109,56.4115919522955,8.785488204298222,33.37138983210112,100.0,Storm,0,1,1,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2024,train
EMG_005477,2024-04-24 20:21:00,D07,Traffic Accident,Low,44.32065942755112,1,0,0,1,Transported to Hospital,2024-04-24 20:00:00,2095.0,5.0,85.6493959929047,0.0,0.0,2.0,0.0,14.192218197482037,13.878790676844345,90.1990860457584,8.599450701542139,73.90281074147036,88.14114463071421,Storm,0,1,1,West Residential,Residential,11.5,150000,45,5,28,60,65,210,-0.2,1.1,13043.478260869566,307.54938963883046,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2024,train
EMG_005479,2024-04-24 20:33:00,D12,Infrastructure Failure,Low,34.08681076697603,0,0,0,0,Resolved On-Site,2024-04-24 20:00:00,1033.0,25.19035384456534,31.6012054680903,0.0,0.0,2.0,0.0,14.456957546758028,15.44579841393366,83.04558941607635,9.280344650306136,99.19782115084377,100.0,Storm,0,1,1,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2024,train
EMG_005476,2024-04-24 20:53:00,D06,Infrastructure Failure,High,35.42904370031662,0,0,0,0,Resolved On-Site,2024-04-24 20:00:00,1680.0,7.018812705901752,82.89228410726261,0.0,0.0,2.0,0.0,13.461190525529448,13.369182535954335,77.66705961580092,3.72864556162173,71.07563620364503,55.828118552441545,Storm,0,1,1,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,3,1,0,0,0,0,0,0,0,0,1,0,2024,train
EMG_005482,2024-04-24 21:01:00,D11,Traffic Accident,Low,48.61951720889636,1,0,0,1,Referred to Other Agency,2024-04-24 21:00:00,1807.0,5.0,120.0,0.0,0.0,2.0,0.0,15.867350720890686,16.47041711289109,56.4115919522955,8.785488204298222,33.37138983210112,100.0,Storm,0,1,1,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2024,train
EMG_005480,2024-04-24 21:39:00,D10,Traffic Accident,Medium,31.59530056477507,1,0,0,1,Resolved On-Site,2024-04-24 21:00:00,1401.0,21.709487733025902,37.02609799502455,0.0,0.0,2.0,0.0,12.6398574019053,12.7122665753423,67.19197748057087,12.939009783660968,68.33992129124816,100.0,Storm,0,1,1,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2024,train
EMG_005481,2024-04-24 21:45:00,D11,Traffic Accident,Low,50.76514577125522,1,0,0,1,Resolved On-Site,2024-04-24 21:00:00,1807.0,5.0,120.0,0.0,0.0,2.0,0.0,15.867350720890686,16.47041711289109,56.4115919522955,8.785488204298222,33.37138983210112,100.0,Storm,0,1,1,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2024,train
EMG_005484,2024-04-24 22:04:00,D14,Traffic Accident,Medium,30.389945198702502,1,0,0,1,Resolved On-Site,2024-04-24 22:00:00,1415.0,13.120883173774317,57.75030327165924,0.0,0.0,2.0,0.0,12.499015523852403,11.63123160224562,77.05123047175903,7.217336786525188,51.915949951737936,74.01566332660576,Storm,0,1,1,Medical District,Public Services,3.0,15000,60,10,15,70,85,400,0.5,0.9,5000.0,601.2339110678276,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2024,train
EMG_005486,2024-04-24 22:27:00,D17,Weather Emergency,Critical,25.442278691288124,0,0,1,0,Resolved On-Site,2024-04-24 22:00:00,1867.0,15.790448801197073,57.52575894120206,0.0,0.0,2.0,0.0,12.562041486755152,13.222867373091416,93.04821771995292,7.195109219095516,52.79686097166101,66.00467413309985,Storm,0,1,1,Business Park,Commercial,6.5,18000,85,15,20,80,70,380,0.5,0.9,2769.230769230769,579.9030130811561,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2024,train
EMG_005483,2024-04-24 22:37:00,D12,Weather Emergency,Low,31.676889817735866,0,0,1,0,Resolved On-Site,2024-04-24 22:00:00,1156.0,26.184317281228203,34.24704479622094,0.0,0.0,2.0,0.0,10.05220129865928,11.001438874445675,62.591733736117625,12.862955429395548,74.33434553166268,60.20971284599312,Storm,0,1,1,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2024,train
EMG_005487,2024-04-24 22:43:00,D20,Traffic Accident,Medium,32.9277573823876,1,0,0,1,Resolved On-Site,2024-04-24 22:00:00,1138.0,21.283307734860564,47.8877872252831,0.0,0.0,2.0,0.0,11.10515587248826,12.970046271727458,58.16071358180963,6.776809646994518,63.72602697383943,100.0,Storm,0,1,1,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2024,train
EMG_005485,2024-04-24 22:57:00,D15,Traffic Accident,High,28.03347992526385,1,1,0,1,Resolved On-Site,2024-04-24 22:00:00,1706.0,15.731854198117436,57.14627245196329,0.0,0.0,2.0,0.0,12.393167370799588,14.789255919105706,100.0,7.25111943039987,41.44706600578547,85.4389376931766,Storm,0,1,1,Shopping District,Commercial,4.5,30000,90,5,10,75,85,350,1.0,0.7,6666.666666666667,523.4096846306213,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2024,train
EMG_005489,2024-04-25 01:19:00,D10,Medical Emergency,Medium,13.30912999064581,1,0,0,0,Transported to Hospital,2024-04-25 01:00:00,308.0,48.49414006017999,9.626456571406012,0.0,0.0,1.4,0.0,10.647977977683254,10.827864292974487,81.75327625121776,4.026868090232797,7.510126979295598,74.98487989237483,Heavy Rain,0,1,0,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2024,train
EMG_005488,2024-04-25 01:22:00,D03,Traffic Accident,High,7.221778463882194,1,1,0,1,Resolved On-Site,2024-04-25 01:00:00,140.0,50.573787049455845,1.275910923175645,0.0,0.0,1.4,0.0,10.20880400068294,11.143862195742116,93.96878407452472,3.5089244089911094,3.921095768945266,94.01415233759155,Heavy Rain,0,1,0,Industrial Zone,Industrial,15.0,15000,30,100,2,70,40,800,2.0,0.9,1000.0,1306.398788362281,0,0,3,0,0,0,1,0,1,0,0,0,0,0,2024,train
EMG_005491,2024-04-25 06:06:00,D01,Infrastructure Failure,Low,25.114060674380102,0,0,0,0,Resolved On-Site,2024-04-25 06:00:00,2817.0,39.883068554505854,45.61923012276336,0.0,0.0,1.0,0.0,19.87882145666597,19.978775395046355,46.06491940786579,0.0,8.608080608363322,26.354851226199305,Clear,0,0,0,Downtown,Commercial,5.2,120000,95,10,5,80,95,400,1.5,0.7,23076.923076923074,617.4540118847362,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,train
EMG_005490,2024-04-25 06:25:00,D01,Traffic Accident,Medium,21.09471723697316,1,0,0,1,Resolved On-Site,2024-04-25 06:00:00,2817.0,39.883068554505854,45.61923012276336,0.0,0.0,1.0,0.0,19.87882145666597,19.978775395046355,46.06491940786579,0.0,8.608080608363322,26.354851226199305,Clear,0,0,0,Downtown,Commercial,5.2,120000,95,10,5,80,95,400,1.5,0.7,23076.923076923074,617.4540118847362,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2024,train
EMG_005492,2024-04-25 06:25:00,D11,Public Safety Incident,Medium,24.306415545886328,0,0,0,0,Transported to Hospital,2024-04-25 06:00:00,1760.0,28.452514052025386,69.16048926698761,0.0,0.0,1.0,0.0,19.48874775912703,19.105000828864124,38.08066028693512,0.0,5.303679155762104,17.8087474463934,Clear,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2024,train
EMG_005493,2024-04-25 07:28:00,D12,Medical Emergency,Medium,19.04182900309344,1,0,0,0,Resolved On-Site,2024-04-25 07:00:00,1989.0,45.65024851871285,33.079867546671345,1.0,0.0,1.0,0.0,17.05046226562762,18.123813013971613,25.04758983862913,0.0,13.488204578588135,9.02460278486641,Clear,0,0,0,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2024,train
EMG_005496,2024-04-25 08:04:00,D17,Fire,Medium,42.3926842089672,0,0,0,0,Transported to Hospital,2024-04-25 08:00:00,3215.0,5.0,97.87413753565232,1.0,0.0,2.0,0.0,18.31926579676357,20.44992733322372,81.56328368492939,0.0,7.684633692621529,43.72962709284821,Storm,0,1,1,Business Park,Commercial,6.5,18000,85,15,20,80,70,380,0.5,0.9,2769.230769230769,579.9030130811561,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,train
EMG_005494,2024-04-25 08:10:00,D08,Medical Emergency,Critical,33.83860713282301,1,1,0,0,Transported to Hospital,2024-04-25 08:00:00,3322.0,5.0,95.53105392040084,1.0,0.0,2.0,0.0,22.60874225011754,23.20151667118838,87.19695990489379,5.38086530582901,43.45452844622445,100.0,Storm,0,1,1,Tech Park,Commercial,6.0,25000,85,20,15,90,85,450,0.8,0.8,4166.666666666667,749.9448163996802,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2024,train
EMG_005495,2024-04-25 08:15:00,D16,Weather Emergency,Medium,37.13795865983848,0,0,1,0,Resolved On-Site,2024-04-25 08:00:00,2452.0,8.822407881849179,72.33411502838794,1.0,0.0,2.0,0.0,21.15193149036348,21.534668129156607,91.76023768638466,5.551316565502499,53.87182933419589,58.95644365379046,Storm,0,1,1,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2024,train
EMG_005498,2024-04-25 09:00:00,D01,Medical Emergency,Medium,45.4377138961228,1,0,0,0,Resolved On-Site,2024-04-25 09:00:00,5133.0,5.0,120.0,1.0,0.0,2.0,0.0,20.730087827582143,20.17066302601536,79.79015040963344,7.834816842692849,45.989301674565496,85.87220058889899,Storm,0,1,1,Downtown,Commercial,5.2,120000,95,10,5,80,95,400,1.5,0.7,23076.923076923074,617.4540118847362,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2024,train
EMG_005501,2024-04-25 09:30:00,D05,Medical Emergency,High,41.57305102831262,1,1,0,0,Resolved On-Site,2024-04-25 09:00:00,3746.0,5.0,120.0,1.0,0.0,2.0,0.0,19.410414876602022,19.34412485290601,37.26274360316169,7.66277890261882,66.57069066601713,100.0,Storm,0,1,1,South Residential,Residential,14.0,160000,35,10,25,65,70,230,0.0,1.0,11428.57142857143,342.4710718254401,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2024,train
EMG_005500,2024-04-25 09:31:00,D02,Weather Emergency,Low,43.95667303945967,0,0,1,0,Resolved On-Site,2024-04-25 09:00:00,4130.0,5.0,120.0,1.0,0.0,2.0,0.0,20.145240299068472,19.50106631900665,76.13931053998928,7.963369462354728,39.867970184613945,95.76825352566298,Storm,0,1,1,Financial District,Commercial,3.8,45000,100,5,8,85,90,500,1.2,0.6,11842.105263157897,843.8392883012395,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2024,train
EMG_005502,2024-04-25 09:35:00,D11,Traffic Accident,Low,50.04048950819266,1,0,0,1,Resolved On-Site,2024-04-25 09:00:00,3442.0,5.0,120.0,1.0,0.0,2.0,0.0,22.815061440068227,24.682924587934284,88.89264583706387,5.379482107068936,26.36322929673405,62.032143693002965,Storm,0,1,1,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2024,train
EMG_005499,2024-04-25 09:39:00,D02,Traffic Accident,High,45.55417293458053,1,1,0,1,Transported to Hospital,2024-04-25 09:00:00,4130.0,5.0,120.0,1.0,0.0,2.0,0.0,20.145240299068472,19.50106631900665,76.13931053998928,7.963369462354728,39.867970184613945,95.76825352566298,Storm,0,1,1,Financial District,Commercial,3.8,45000,100,5,8,85,90,500,1.2,0.6,11842.105263157897,843.8392883012395,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2024,train
EMG_005497,2024-04-25 09:58:00,D01,Medical Emergency,Low,49.68519605854088,1,0,0,0,Resolved On-Site,2024-04-25 09:00:00,5133.0,5.0,120.0,1.0,0.0,2.0,0.0,20.730087827582143,20.17066302601536,79.79015040963344,7.834816842692849,45.989301674565496,85.87220058889899,Storm,0,1,1,Downtown,Commercial,5.2,120000,95,10,5,80,95,400,1.5,0.7,23076.923076923074,617.4540118847362,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2024,train
EMG_005504,2024-04-25 10:05:00,D11,Infrastructure Failure,Medium,43.27983210388692,0,0,0,0,Transported to Hospital,2024-04-25 10:00:00,2100.0,5.0,120.0,0.0,0.0,2.0,0.0,22.815061440068227,24.682924587934284,88.89264583706387,5.379482107068936,26.36322929673405,62.032143693002965,Storm,0,1,1,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2024,train
EMG_005509,2024-04-25 10:11:00,D20,Infrastructure Failure,Medium,31.246630428016523,0,0,0,0,Resolved On-Site,2024-04-25 10:00:00,1051.0,18.354854217187377,47.82365053256252,0.0,0.0,2.0,0.0,21.419534506784263,21.199706421552428,87.65707893760992,2.672966711786397,73.11038039783816,92.18959647953191,Storm,0,1,1,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2024,train
EMG_005508,2024-04-25 10:17:00,D18,Public Safety Incident,Low,40.399948619709015,0,0,0,0,Resolved On-Site,2024-04-25 10:00:00,1773.0,5.0,79.5175070098158,0.0,0.0,2.0,0.0,20.61821772216478,20.94548497872844,83.06590841298092,2.754151214514058,82.84674555214836,89.7496604066151,Storm,0,1,1,Riverside,Mixed,5.5,75000,55,20,30,60,75,180,-0.8,1.3,13636.363636363636,284.61403942345066,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2024,train
EMG_005507,2024-04-25 10:32:00,D16,Traffic Accident,Medium,30.24165865554153,1,0,0,1,Resolved On-Site,2024-04-25 10:00:00,1290.0,22.28520446235812,35.7260283156746,0.0,0.0,2.0,0.0,22.16865652063039,23.481735610146977,67.28081720050407,2.976939216244892,66.81886989665321,88.33210041187681,Storm,0,1,1,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2024,train
EMG_005503,2024-04-25 10:38:00,D03,Traffic Accident,Medium,28.75654409528488,1,0,0,1,Transported to Hospital,2024-04-25 10:00:00,729.0,27.88538880646978,25.31321971455436,0.0,0.0,2.0,0.0,24.366208843784925,25.00542666490167,56.46716019512289,2.806498504773446,59.8220300440571,97.4501690507419,Storm,0,1,1,Industrial Zone,Industrial,15.0,15000,30,100,2,70,40,800,2.0,0.9,1000.0,1306.398788362281,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2024,train
EMG_005505,2024-04-25 10:49:00,D12,Medical Emergency,Medium,29.008225963903417,1,0,0,0,Transported to Hospital,2024-04-25 10:00:00,1141.0,24.010025846468466,36.535850397302525,0.0,0.0,2.0,0.0,20.863590253672943,21.27461072880069,83.91034201006093,2.7891772251472164,97.52847395767076,79.52353270224111,Storm,0,1,1,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2024,train
EMG_005506,2024-04-25 10:49:00,D15,Traffic Accident,Low,43.27715294153606,1,0,0,1,Transported to Hospital,2024-04-25 10:00:00,2105.0,8.401026036467208,66.96636935326539,0.0,0.0,2.0,0.0,23.224114902541952,22.767227482832737,56.215060750541326,3.0534982759583875,46.10832958983841,100.0,Storm,0,1,1,Shopping District,Commercial,4.5,30000,90,5,10,75,85,350,1.0,0.7,6666.666666666667,523.4096846306213,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,train
EMG_005510,2024-04-25 10:55:00,D20,Medical Emergency,Medium,32.66734127728761,1,0,0,0,Resolved On-Site,2024-04-25 10:00:00,1051.0,18.354854217187377,47.82365053256252,0.0,0.0,2.0,0.0,21.419534506784263,21.199706421552428,87.65707893760992,2.672966711786397,73.11038039783816,92.18959647953191,Storm,0,1,1,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2024,train
EMG_005511,2024-04-25 11:28:00,D09,Medical Emergency,Low,27.568766406159984,1,0,0,0,Resolved On-Site,2024-04-25 11:00:00,1804.0,26.39489985738772,61.41942550847603,0.0,0.0,1.4,0.0,21.29917150646426,19.84159376014646,91.68731400344478,7.046927360758859,7.690870338662311,65.9499623352595,Heavy Rain,0,1,0,University District,Mixed,7.5,85000,60,0,35,50,80,180,-0.3,1.0,11333.333333333334,288.0501755284444,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2024,train
EMG_005513,2024-04-25 13:13:00,D11,Traffic Accident,Medium,23.07557519732535,1,0,0,1,Transported to Hospital,2024-04-25 13:00:00,1962.0,26.565088078281875,81.85375188564494,0.0,0.0,1.0,0.0,20.11080226868984,20.454191360335617,39.04596622513754,0.0,2.30745617217349,38.57131889467805,Partly Cloudy,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2024,train
EMG_005514,2024-04-25 13:13:00,D19,Medical Emergency,High,9.43117420405448,1,1,0,0,Resolved On-Site,2024-04-25 13:00:00,1096.0,48.3904596188239,28.504929125498617,0.0,0.0,1.0,0.0,17.345056732722163,18.197089137540416,67.01790460560568,0.0,7.4294739998446495,11.305378534701989,Clear,0,0,0,Hillside,Residential,9.0,90000,20,0,45,45,40,160,-1.0,1.2,10000.0,249.27780074568463,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2024,train
EMG_005512,2024-04-25 13:30:00,D10,Traffic Accident,Medium,16.075124145755705,1,0,0,1,Resolved On-Site,2024-04-25 13:00:00,1433.0,55.8250890968008,21.814892603963244,0.0,0.0,1.0,0.0,19.3999403966604,19.8165745274192,45.795474360103846,0.0,9.305937785847016,35.66584251297457,Partly Cloudy,0,0,0,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2024,train
EMG_005515,2024-04-25 18:37:00,D14,Medical Emergency,Low,24.04947889997186,1,0,0,0,Transported to Hospital,2024-04-25 18:00:00,2487.0,37.21738138222414,48.93440101995605,1.0,0.0,1.0,0.0,16.59905775188348,16.55121166236896,55.88306280257314,0.0,5.90259167414224,2.7288861058721565,Clear,0,0,0,Medical District,Public Services,3.0,15000,60,10,15,70,85,400,0.5,0.9,5000.0,601.2339110678276,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2024,train
EMG_005516,2024-04-25 22:52:00,D16,Traffic Accident,Low,19.41000016703488,1,0,0,1,Resolved On-Site,2024-04-25 22:00:00,1425.0,49.31938300205216,21.703400161595503,0.0,0.0,1.0,0.0,14.140224126000897,13.275085182452289,51.62410100444389,0.0,8.033106199784449,0.8433169646572658,Clear,0,0,0,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2024,train
