event_id,timestamp,district_id,emergency_type,severity_level,response_time_minutes,ambulance_required,hospital_transport_required,weather_related_flag,traffic_related_flag,outcome,hour_timestamp,traffic_volume,average_speed_kmh,congestion_index,rush_hour_flag,weekend_flag,weather_impact_score,special_event_impact,temperature_c,feels_like_c,humidity_percent,rainfall_mm,wind_speed_kmh,cloud_cover_percent,weather_condition,heatwave_flag,heavy_rain_flag,storm_flag,district_name,district_type,area_km2,population,commercial_activity_index,industrial_activity_index,green_space_percent,road_capacity_index,public_transport_access_index,base_electricity_demand_mwh,temp_offset_c,wind_multiplier,population_density,grid_capacity_mwh,city_event_active,city_event_expected_attendance,severity_score,type_Infrastructure Failure,type_Medical Emergency,type_Public Safety Incident,type_Traffic Accident,type_Weather Emergency,zoning_Industrial,zoning_Mixed,zoning_Public Services,zoning_Recreation,zoning_Residential,zoning_Transport,year,split_set,dispatch_hour,dispatch_dayofweek,dispatch_month,is_weekend_calc,is_rush_hour_calc,speed_to_capacity_ratio,congestion_burden,volume_to_speed_ratio,weather_stress_index,temperature_extremity,commercial_industrial_intensity,green_space_deficit,transit_dependency_ratio,medical_escalation_risk
EMG_004782,2024-02-24 15:53:00,D01,Fire,Medium,38.16414178412893,0,0,0,0,Resolved On-Site,2024-02-24 15:00:00,2136.0,5.692351855733721,70.34108129722227,0.0,1.0,2.0,0.0,10.22154051002538,11.245884512488187,68.9933508751287,6.958589105532532,37.78255949554672,100.0,Storm,0,1,1,Downtown,Commercial,5.2,120000,95,10,5,80,95,400,1.5,0.7,23076.923076923074,617.4540118847362,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,train,15,5,2,1,0,0.07115438930237285,26.699996662500418,319.170307545914,0.4728110395271051,11.77845948997462,105,95.0,1.1874998515625186,0
EMG_004784,2024-02-24 15:59:00,D04,Medical Emergency,Low,40.31529859488899,1,0,0,0,Transported to Hospital,2024-02-24 15:00:00,1648.0,9.15028879174767,71.76793072118899,0.0,1.0,2.0,0.0,10.169803971780825,9.386828990329828,90.34761217857374,7.407832480366276,58.493825905560165,68.97956877132636,Storm,0,1,1,North Residential,Residential,12.5,180000,40,5,30,60,75,250,-0.5,1.1,14400.0,399.9161552623148,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2024,train,15,5,2,1,0,0.15250478777832985,27.46666208888965,162.35991249232708,0.5307364987282468,11.830196028219175,45,70.0,1.2499997916667014,0
EMG_004793,2024-02-24 16:03:00,D19,Traffic Accident,Low,21.21418866774568,1,0,0,1,Resolved On-Site,2024-02-24 16:00:00,798.0,37.71621454774693,32.205927252135304,0.0,1.0,1.4,0.0,9.463239905212452,8.905145350774875,85.89291099342324,8.906467921800703,13.35065006059544,100.0,Heavy Rain,0,1,0,Hillside,Residential,9.0,90000,20,0,45,45,40,160,-1.0,1.2,10000.0,249.27780074568463,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2024,train,16,5,2,1,0,0.8381379148081729,17.73332939259347,20.61151921285753,0.23157865375193795,12.536760094787548,20,55.0,0.8888886913580685,0
EMG_004792,2024-02-24 16:07:00,D14,Fire,High,12.645258724562948,0,0,0,0,Resolved On-Site,2024-02-24 16:00:00,936.0,41.73954107969997,24.815238671089908,0.0,1.0,1.4,0.0,10.90550029883909,11.915266772586635,92.99446469027708,8.795548302740412,11.256495372684713,100.0,Heavy Rain,0,1,0,Medical District,Public Services,3.0,15000,60,10,15,70,85,400,0.5,0.9,5000.0,601.2339110678276,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2024,train,16,5,2,1,0,0.5962790730987033,13.371426661224762,21.90009476832152,0.22500540125413665,11.09449970116091,70,85.0,1.2142855408163513,0
EMG_004794,2024-02-24 16:21:00,D19,Infrastructure Failure,Low,25.41198819002831,0,0,0,0,Resolved On-Site,2024-02-24 16:00:00,798.0,37.71621454774693,32.205927252135304,0.0,1.0,1.4,0.0,9.463239905212452,8.905145350774875,85.89291099342324,8.906467921800703,13.35065006059544,100.0,Heavy Rain,0,1,0,Hillside,Residential,9.0,90000,20,0,45,45,40,160,-1.0,1.2,10000.0,249.27780074568463,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2024,train,16,5,2,1,0,0.8381379148081729,17.73332939259347,20.61151921285753,0.23157865375193795,12.536760094787548,20,55.0,0.8888886913580685,0
EMG_004795,2024-02-24 17:50:00,D06,Traffic Accident,High,11.596226073954064,1,1,0,1,Transported to Hospital,2024-02-24 17:00:00,1237.0,44.53534303810853,28.72535345283084,0.0,1.0,1.0,0.0,7.711000606989415,6.766229580993867,56.93759069530476,0.0,11.865880657071434,54.666867240495804,Partly Cloudy,0,0,0,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,3,0,0,0,1,0,0,0,0,0,1,0,2024,train,17,5,2,1,0,0.8097333625595436,22.490905001653633,27.165711675099377,0.03037173878638877,14.288999393010585,40,80.0,1.0909088925620194,1
EMG_004796,2024-02-24 18:30:00,D08,Medical Emergency,Low,14.406300144804687,1,0,0,0,Transported to Hospital,2024-02-24 18:00:00,1330.0,54.83590421973107,15.554885346968252,0.0,1.0,1.0,0.0,8.406794497833168,9.773102036803,67.75334080334561,0.0,15.403884932534572,62.05330974640907,Partly Cloudy,0,0,0,Tech Park,Commercial,6.0,25000,85,20,15,90,85,450,0.8,0.8,4166.666666666667,749.9448163996802,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2024,train,18,5,2,1,0,0.6092877569650389,14.77777613580265,23.819798722450166,0.039427564037374706,13.593205502166832,105,85.0,0.9444443395061844,0
EMG_004797,2024-02-25 18:35:00,D19,Medical Emergency,Medium,15.797419219709278,1,0,0,0,Resolved On-Site,2024-02-25 18:00:00,850.0,44.210532941997016,26.624341478247946,0.0,1.0,1.0,0.0,3.889568944965743,4.920499365781407,47.805741075834966,0.0,7.936065853855352,21.86403854836503,Clear,0,0,0,Hillside,Residential,9.0,90000,20,0,45,45,40,160,-1.0,1.2,10000.0,249.27780074568463,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2024,train,18,6,2,1,0,0.9824560692763626,18.888884691358957,18.800928559955487,0.020313040900275005,18.110431055034258,20,55.0,0.8888886913580685,0
EMG_004799,2024-02-25 19:05:00,D18,Traffic Accident,High,10.662245414259887,1,1,0,1,Transported to Hospital,2024-02-25 19:00:00,1142.0,50.41306191449809,21.67216787605085,0.0,1.0,1.0,0.0,3.8923270481710177,4.2395262990873865,63.014814344845234,0.0,13.293113408735504,0.0,Clear,0,0,0,Riverside,Mixed,5.5,75000,55,20,30,60,75,180,-0.8,1.3,13636.363636363636,284.61403942345066,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2024,train,19,6,2,1,0,0.8402175585387083,19.03333016111164,22.2122541913413,0.03402486336885178,18.10767295182898,75,70.0,1.2499997916667014,1
EMG_004798,2024-02-25 19:59:00,D07,Traffic Accident,Medium,18.11488978930684,1,0,0,1,Resolved On-Site,2024-02-25 19:00:00,1426.0,46.85488897359288,34.50820104903573,0.0,1.0,1.0,0.0,5.051693154707516,5.598452410720638,76.40096048185345,0.0,10.844844100049665,55.82049542544316,Partly Cloudy,0,0,0,West Residential,Residential,11.5,150000,45,5,28,60,65,210,-0.2,1.1,13043.478260869566,307.54938963883046,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2024,train,19,6,2,1,0,0.7809146860741002,23.766662705556215,29.79841831389245,0.0277583081867191,16.948306845292485,50,72.0,1.0833331527778078,0
EMG_004800,2024-02-26 00:59:00,D07,Medical Emergency,High,9.669122342145569,1,1,0,0,Resolved On-Site,2024-02-26 00:00:00,421.0,52.15671689400958,11.815907701189994,0.0,0.0,1.0,0.0,2.9573293565236285,5.9849310480837055,84.25806591997626,0.0,18.28444854630263,13.148897968595517,Clear,0,0,0,West Residential,Residential,11.5,150000,45,5,28,60,65,210,-0.2,1.1,13043.478260869566,307.54938963883046,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2024,train,0,0,2,0,0,0.8692784700204146,7.016665497222417,7.919977466618974,0.04680061355332458,19.04267064347637,50,72.0,1.0833331527778078,1
EMG_004801,2024-02-26 02:31:00,D17,Public Safety Incident,Medium,15.637438643147108,0,0,0,0,Resolved On-Site,2024-02-26 02:00:00,368.0,61.59056950452212,5.08713445747463,0.0,0.0,1.0,0.0,0.0636864144002334,-1.854080536441638,23.491880811207,0.0,9.287233146871769,77.03181840697172,Cloudy,0,0,0,Business Park,Commercial,6.5,18000,85,15,20,80,70,380,0.5,0.9,2769.230769230769,579.9030130811561,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2024,train,2,0,2,0,0,0.7698820225712737,4.599999425000072,5.879479974589659,0.0237714694203487,21.936313585599766,100,80.0,0.8749998906250136,0
EMG_004802,2024-02-26 04:57:00,D12,Medical Emergency,Medium,12.350609342021366,1,0,0,0,Resolved On-Site,2024-02-26 04:00:00,216.0,57.16689501248718,2.716282815514455,0.0,0.0,1.0,0.0,4.443024679922177,6.921756079454557,59.97603660121711,0.0,30.769177831143995,19.98060204572925,Clear,0,0,0,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2024,train,4,0,2,0,0,0.7622251652031403,2.879999616000051,3.713452470750406,0.0787563484554793,17.556975320077825,145,95.0,0.6666665777777896,0
EMG_004805,2024-02-26 07:06:00,D20,Fire,Medium,20.283521519791208,0,0,0,0,Resolved On-Site,2024-02-26 07:00:00,2120.0,38.08767331414393,47.32901885942102,1.0,0.0,1.0,0.0,5.166297914007389,3.7771863117296434,39.81089592232959,0.0,12.98754925603098,32.46163273529732,Partly Cloudy,0,0,0,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2024,train,7,0,2,0,1,0.6925030252566122,38.54544753719136,54.23704764828955,0.033242745724436126,16.833702085992613,25,40.0,0.5454544462810097,0
EMG_004804,2024-02-26 07:45:00,D08,Fire,High,16.206779029962636,0,0,0,0,Transported to Hospital,2024-02-26 07:00:00,3741.0,39.3500720462316,48.999086921568114,1.0,0.0,1.0,0.0,6.405659916764821,4.30166473534715,64.58988679849986,0.0,9.934111710245528,2.0866311950615284,Clear,0,0,0,Tech Park,Commercial,6.0,25000,85,20,15,90,85,450,0.8,0.8,4166.666666666667,749.9448163996802,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2024,train,7,0,2,0,1,0.4372229741555762,41.56666204814866,92.71358910372457,0.025427210559258076,15.594340083235178,105,85.0,0.9444443395061844,0
EMG_004803,2024-02-26 07:58:00,D08,Medical Emergency,Low,20.45935630732584,1,0,0,0,Resolved On-Site,2024-02-26 07:00:00,3741.0,39.3500720462316,48.999086921568114,1.0,0.0,1.0,0.0,6.405659916764821,4.30166473534715,64.58988679849986,0.0,9.934111710245528,2.0866311950615284,Clear,0,0,0,Tech Park,Commercial,6.0,25000,85,20,15,90,85,450,0.8,0.8,4166.666666666667,749.9448163996802,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2024,train,7,0,2,0,1,0.4372229741555762,41.56666204814866,92.71358910372457,0.025427210559258076,15.594340083235178,105,85.0,0.9444443395061844,0
EMG_004807,2024-02-26 09:04:00,D09,Traffic Accident,Medium,29.875449128935166,1,0,0,1,Resolved On-Site,2024-02-26 09:00:00,3512.0,17.822048762532784,89.00732321714456,1.0,0.0,1.0,0.0,10.301700643689164,9.776693954313972,44.79333958693916,0.0,15.4022174750604,12.32991832625016,Clear,0,0,0,University District,Mixed,7.5,85000,60,0,35,50,80,180,-0.3,1.0,11333.333333333334,288.0501755284444,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2024,train,9,0,2,0,1,0.35644090396247485,70.23998595200281,186.58967704891913,0.03942329603702087,11.698299356310836,60,65.0,1.599999680000064,0
EMG_004806,2024-02-26 09:05:00,D02,Public Safety Incident,Medium,20.05353572560038,0,0,0,0,Resolved On-Site,2024-02-26 09:00:00,4155.0,35.45162156436787,59.94746313599345,1.0,0.0,1.0,0.0,11.102496696402788,10.508424021655864,69.97762357811163,0.0,9.712649771283656,45.90830584950198,Partly Cloudy,0,0,0,Financial District,Commercial,3.8,45000,100,5,8,85,90,500,1.2,0.6,11842.105263157897,843.8392883012395,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2024,train,9,0,2,0,1,0.41707785168928646,48.882347190312096,113.98669857973037,0.024860359740876664,10.897503303597212,105,92.0,1.0588234048443053,0
EMG_004808,2024-02-26 11:23:00,D18,Traffic Accident,Low,21.342292884124216,1,0,0,1,Transported to Hospital,2024-02-26 11:00:00,1795.0,42.83255609163437,45.08363382024947,0.0,0.0,1.0,0.0,11.631749629554156,11.585188225389714,59.02323001647393,0.0,14.132845305928054,26.999622362251586,Clear,0,0,0,Riverside,Mixed,5.5,75000,55,20,30,60,75,180,-0.8,1.3,13636.363636363636,284.61403942345066,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2024,train,11,0,2,0,0,0.7138758158812702,29.916661680556384,40.951296480347935,0.03617422914870493,10.368250370445844,75,70.0,1.2499997916667014,0
EMG_004810,2024-02-26 13:44:00,D14,Medical Emergency,High,11.389194958357583,1,1,0,0,Resolved On-Site,2024-02-26 13:00:00,1259.0,53.15617162395936,20.30208781847778,0.0,0.0,1.0,0.0,11.042352908503004,11.660589447065036,35.29201865153071,0.0,7.71148445996751,48.61542366754316,Partly Cloudy,0,0,0,Medical District,Public Services,3.0,15000,60,10,15,70,85,400,0.5,0.9,5000.0,601.2339110678276,0,0,3,0,1,0,0,0,0,0,1,0,0,0,2024,train,13,0,2,0,0,0.7593737718603091,17.985711716326897,23.247581249687208,0.019738205569584256,10.957647091496996,70,85.0,1.2142855408163513,1
EMG_004809,2024-02-26 13:55:00,D04,Medical Emergency,Low,22.23789008450848,1,0,0,0,Transported to Hospital,2024-02-26 13:00:00,2267.0,38.96551800012897,44.93192289039923,0.0,0.0,1.0,0.0,9.821810448791556,8.88633413938795,70.94515279161224,0.0,10.601274074683811,0.0,Clear,0,0,0,North Residential,Residential,12.5,180000,40,5,30,60,75,250,-0.5,1.1,14400.0,399.9161552623148,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2024,train,13,0,2,0,0,0.6494251917646174,37.78332703611216,56.72389883680938,0.027134869825892746,12.178189551208444,45,70.0,1.2499997916667014,0
EMG_004811,2024-02-26 14:44:00,D11,Medical Emergency,Medium,30.1532023464778,1,0,0,0,Transported to Hospital,2024-02-26 14:00:00,2053.0,21.69952946232823,83.54681726889187,0.0,0.0,1.0,0.0,11.137523405337609,11.19818289510076,51.67898257977066,0.0,3.716139782815205,25.177683767752235,Clear,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2024,train,14,0,2,0,0,0.7233174076384717,68.43331052222983,90.44240337259525,0.009511778353350368,10.862476594662391,80,88.0,2.666665777778074,0
EMG_004812,2024-02-26 14:56:00,D11,Traffic Accident,Medium,29.62309437408229,1,0,0,1,Resolved On-Site,2024-02-26 14:00:00,2053.0,21.69952946232823,83.54681726889187,0.0,0.0,1.0,0.0,11.137523405337609,11.19818289510076,51.67898257977066,0.0,3.716139782815205,25.177683767752235,Clear,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2024,train,14,0,2,0,0,0.7233174076384717,68.43331052222983,90.44240337259525,0.009511778353350368,10.862476594662391,80,88.0,2.666665777778074,0
EMG_004813,2024-02-26 16:41:00,D20,Medical Emergency,Low,21.68974183185063,1,0,0,0,Transported to Hospital,2024-02-26 16:00:00,2135.0,40.22843833743001,47.46145847542672,1.0,0.0,1.0,0.0,7.700680456048261,8.210440330635212,47.497045919848105,0.0,4.326436834379816,32.22555829137201,Partly Cloudy,0,0,0,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2024,train,16,0,2,0,1,0.7314260186030878,38.81817476033186,51.78464395198059,0.011073885976704665,14.29931954395174,25,40.0,0.5454544462810097,0
EMG_004814,2024-02-26 16:47:00,D20,Traffic Accident,Medium,22.39527382730532,1,0,0,1,Resolved On-Site,2024-02-26 16:00:00,2135.0,40.22843833743001,47.46145847542672,1.0,0.0,1.0,0.0,7.700680456048261,8.210440330635212,47.497045919848105,0.0,4.326436834379816,32.22555829137201,Partly Cloudy,0,0,0,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2024,train,16,0,2,0,1,0.7314260186030878,38.81817476033186,51.78464395198059,0.011073885976704665,14.29931954395174,25,40.0,0.5454544462810097,0
EMG_004815,2024-02-26 18:38:00,D09,Traffic Accident,Low,27.84804211824936,1,0,0,1,Resolved On-Site,2024-02-26 18:00:00,3315.0,22.48958629889674,80.8385452411699,1.0,0.0,1.0,0.0,5.535098376947424,5.006253177040658,76.81596448302494,0.7961800936702861,9.71488534224351,94.49182431320722,Rain,0,0,0,University District,Mixed,7.5,85000,60,0,35,50,80,180,-0.3,1.0,11333.333333333334,288.0501755284444,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2024,train,18,0,2,0,1,0.44979163601960753,66.29998674000265,141.12636799208758,0.03357358896105209,16.464901623052576,60,65.0,1.599999680000064,0
EMG_004816,2024-02-26 20:43:00,D07,Medical Emergency,Critical,15.793781011630502,1,1,0,0,Resolved On-Site,2024-02-26 20:00:00,2212.0,38.10898414951955,47.151136382969966,0.0,0.0,1.0,0.0,3.1994118983637647,2.498648763637463,58.79407078697234,0.0,8.660885984059629,22.88623687486385,Clear,0,0,0,West Residential,Residential,11.5,150000,45,5,28,60,65,210,-0.2,1.1,13043.478260869566,307.54938963883046,0,0,4,0,1,0,0,0,0,0,0,0,1,0,2024,train,20,0,2,0,0,0.6351496299670542,36.86666052222324,56.55989405255811,0.022168280161303757,18.800588101636237,50,72.0,1.0833331527778078,1
EMG_004817,2024-02-26 22:16:00,D12,Infrastructure Failure,High,16.206554659951365,0,0,0,0,Resolved On-Site,2024-02-26 22:00:00,1069.0,53.56473662035523,20.87662339644533,0.0,0.0,1.0,0.0,1.922277771772803,3.325312732804796,59.860988259463454,0.0,10.627650191624143,18.549351548051742,Clear,0,0,0,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2024,train,22,0,2,0,0,0.7141963930452172,14.253331432889143,19.591407678511775,0.027202381758387496,20.0777222282272,145,95.0,0.6666665777777896,0
EMG_004818,2024-02-27 02:47:00,D19,Medical Emergency,High,10.720556271210857,1,1,0,0,Transported to Hospital,2024-02-27 02:00:00,231.0,58.99348057603419,6.923276310455725,0.0,0.0,1.0,0.0,0.1756314888518123,-0.162456058065698,28.20297895009363,0.0,8.522663695226912,32.94886076822524,Partly Cloudy,0,0,0,Hillside,Residential,9.0,90000,20,0,45,45,40,160,-1.0,1.2,10000.0,249.27780074568463,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2024,train,2,1,2,0,0,1.3109659436972165,5.133332192592846,3.850418375163891,0.02181448836344152,21.824368511148187,20,55.0,0.8888886913580685,1
EMG_004820,2024-02-27 08:08:00,D08,Traffic Accident,Low,26.43449740330931,1,0,0,1,Transported to Hospital,2024-02-27 08:00:00,3779.0,35.34893259954804,50.34954113113022,1.0,0.0,1.0,0.0,7.901863203896457,7.524637299550168,70.86639285286576,0.0,10.133760905734489,21.5278154517516,Clear,0,0,0,Tech Park,Commercial,6.0,25000,85,20,15,90,85,450,0.8,0.8,4166.666666666667,749.9448163996802,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,train,8,1,2,0,1,0.39276587413210334,41.988884223457305,103.96453842628071,0.025938229790745945,14.098136796103542,105,85.0,0.9444443395061844,0
EMG_004819,2024-02-27 08:45:00,D07,Fire,Low,28.55583855532188,0,0,0,0,Resolved On-Site,2024-02-27 08:00:00,3938.0,23.453060822126453,82.66262775276684,1.0,0.0,1.0,0.0,7.018136787887933,7.782523084817376,69.20008564660161,0.0,12.005987227485146,49.92141230502352,Partly Cloudy,0,0,0,West Residential,Residential,11.5,150000,45,5,28,60,65,210,-0.2,1.1,13043.478260869566,307.54938963883046,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2024,train,8,1,2,0,1,0.39088428188806057,65.63332239444627,161.0432341638264,0.030730353564494273,14.981863212112067,50,72.0,1.0833331527778078,0
EMG_004821,2024-02-27 09:42:00,D08,Medical Emergency,Medium,22.64508789235628,1,0,0,0,Resolved On-Site,2024-02-27 09:00:00,3384.0,37.42838547938958,48.775045727423965,1.0,0.0,1.0,0.0,14.021156147838138,15.521592332744673,82.25165823779585,0.0,9.38061280762647,66.94366741579455,Partly Cloudy,0,0,0,Tech Park,Commercial,6.0,25000,85,20,15,90,85,450,0.8,0.8,4166.666666666667,749.9448163996802,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2024,train,9,1,2,0,1,0.4158709035631172,37.59999582222269,88.05990566049024,0.02401048266735226,7.978843852161862,105,85.0,0.9444443395061844,0
EMG_004822,2024-02-27 11:12:00,D15,Medical Emergency,Medium,18.65136010104457,1,0,0,0,Resolved On-Site,2024-02-27 11:00:00,2040.0,48.70768162614976,32.352938806046225,0.0,0.0,1.0,0.0,10.308069144292178,10.504683910722042,44.48356900088851,0.0,9.215642584243133,6.930387642072141,Clear,0,0,0,Shopping District,Commercial,4.5,30000,90,5,10,75,85,350,1.0,0.7,6666.666666666667,523.4096846306213,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2024,train,11,1,2,0,0,0.6494356684239077,27.199996373333814,41.03993453854456,0.023588227237946353,11.691930855707822,95,90.0,1.1333331822222423,0
EMG_004823,2024-02-27 12:04:00,D20,Traffic Accident,Medium,17.497182474452355,1,0,0,1,Resolved On-Site,2024-02-27 12:00:00,1116.0,45.49687503195762,28.09885229597569,0.0,0.0,1.0,0.0,13.57436432803024,15.603340672733198,62.77997132053068,0.0,16.127406030930345,0.0,Clear,0,0,0,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2024,train,12,1,2,0,0,0.8272157592690914,20.29090540165356,24.001612995130653,0.04127947831512549,8.42563567196976,25,40.0,0.5454544462810097,0
EMG_004824,2024-02-27 13:19:00,D11,Medical Emergency,Low,33.90600893969814,1,0,0,0,Resolved On-Site,2024-02-27 13:00:00,2125.0,18.1536885346702,91.4315465966634,0.0,0.0,1.0,0.0,13.319056905800744,14.42858456072238,42.29937302302194,0.0,2.6887926782713527,41.014431109858286,Partly Cloudy,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2024,train,13,1,2,0,0,0.6051227494480902,70.8333097222301,110.94468807684356,0.006882195366303907,8.680943094199256,80,88.0,2.666665777778074,0
EMG_004825,2024-02-27 13:37:00,D15,Medical Emergency,Low,20.67726466544124,1,0,0,0,Transported to Hospital,2024-02-27 13:00:00,1859.0,45.46411446243734,32.66502798412995,0.0,0.0,1.0,0.0,12.579692963620971,13.183802593627652,62.77368198192623,0.0,5.434930282893252,47.77488703801858,Partly Cloudy,0,0,0,Shopping District,Commercial,4.5,30000,90,5,10,75,85,350,1.0,0.7,6666.666666666667,523.4096846306213,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2024,train,13,1,2,0,0,0.6061881120074162,24.786663361778217,40.009371135284596,0.013911169987698802,9.420307036379029,95,90.0,1.1333331822222423,0
EMG_004827,2024-02-27 14:11:00,D17,Medical Emergency,High,17.505800083699047,1,1,0,0,Resolved On-Site,2024-02-27 14:00:00,1837.0,43.87151884159218,26.882902543677503,0.0,0.0,1.0,0.0,12.818972943187813,11.803692960064422,68.07028164430996,0.0,12.487237316406135,0.0,Clear,0,0,0,Business Park,Commercial,6.5,18000,85,15,20,80,70,380,0.5,0.9,2769.230769230769,579.9030130811561,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2024,train,14,1,2,0,0,0.5483939169706625,22.962497129687858,40.939108981023686,0.03196215442395463,9.181027056812187,100,80.0,0.8749998906250136,1
EMG_004826,2024-02-27 14:15:00,D17,Traffic Accident,Medium,18.592879962896333,1,0,0,1,Transported to Hospital,2024-02-27 14:00:00,1837.0,43.87151884159218,26.882902543677503,0.0,0.0,1.0,0.0,12.818972943187813,11.803692960064422,68.07028164430996,0.0,12.487237316406135,0.0,Clear,0,0,0,Business Park,Commercial,6.5,18000,85,15,20,80,70,380,0.5,0.9,2769.230769230769,579.9030130811561,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2024,train,14,1,2,0,0,0.5483939169706625,22.962497129687858,40.939108981023686,0.03196215442395463,9.181027056812187,100,80.0,0.8749998906250136,0
EMG_004828,2024-02-27 19:21:00,D01,Traffic Accident,Low,28.57471992418453,1,0,0,1,Transported to Hospital,2024-02-27 19:00:00,5134.0,20.481269632101856,83.28855801061177,1.0,0.0,1.0,0.0,7.080783570609282,8.367600347157833,60.23640893699318,0.0,4.809287831914453,13.26795939598479,Clear,0,0,0,Downtown,Commercial,5.2,120000,95,10,5,80,95,400,1.5,0.7,23076.923076923074,617.4540118847362,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,train,19,1,2,0,1,0.25601583839929337,64.174991978126,238.9989087203529,0.012309784499005215,14.919216429390719,105,95.0,1.1874998515625186,0
EMG_004829,2024-02-27 19:54:00,D11,Traffic Accident,Medium,33.04849742109974,1,0,0,1,Resolved On-Site,2024-02-27 19:00:00,3601.0,6.270940304847727,120.0,1.0,0.0,1.0,0.0,7.24617072417996,7.545547503576333,51.15832106437147,0.0,3.7666657866869775,20.14988948889748,Clear,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2024,train,19,1,2,0,1,0.20903127381783296,120.03329332223556,495.25918918617975,0.00964110399178067,14.75382927582004,80,88.0,2.666665777778074,0
EMG_004830,2024-02-27 22:01:00,D03,Traffic Accident,High,14.050389357223963,1,1,0,1,Transported to Hospital,2024-02-27 22:00:00,722.0,51.64637817362237,15.863528781296475,0.0,0.0,1.0,0.0,5.709815645768198,6.116774299658807,37.55323444750126,0.0,5.418242376644994,22.639615898202,Clear,0,0,0,Industrial Zone,Industrial,15.0,15000,30,100,2,70,40,800,2.0,0.9,1000.0,1306.398788362281,0,0,3,0,0,0,1,0,1,0,0,0,0,0,2024,train,22,1,2,0,0,0.7378052970795628,10.314284240816537,13.71414378438186,0.013868455861026559,16.2901843542318,130,98.0,0.57142848979593,1
EMG_004831,2024-02-28 08:18:00,D17,Traffic Accident,Medium,24.51555300925835,1,0,0,1,Resolved On-Site,2024-02-28 08:00:00,3514.0,36.38510456200842,53.417798203454375,1.0,0.0,1.0,0.0,9.06129552260111,9.01343148351149,81.28390768426802,0.0,5.505152719544167,0.0,Clear,0,0,0,Business Park,Commercial,6.5,18000,85,15,20,80,70,380,0.5,0.9,2769.230769230769,579.9030130811561,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2024,train,8,2,2,0,1,0.4548137501733865,43.924994509375686,93.99465485435623,0.014090910334373727,12.93870447739889,100,80.0,0.8749998906250136,0
